624829576	20170108	201701	2017	2017.0219	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		0	036	036	03	1	4.0	10	5	10	-2.47794832716039	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170207	http://www.nydailynews.com/news/national/speaker-trump-not-address-u-parliament-article-1.2965759
624829601	20170131	201701	2017	2017.0849	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	172	172	17	4	-5.0	249	63	249	-2.11718663671851	1	India	IN	IN	20	77	IN	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170207	http://www.redeyeradioshow.com/news/refugee-scholarship-is-one-colleges-answer-to-trump-travel-ban/
624829602	20170131	201701	2017	2017.0849	CHR	CHRISTIAN				CHR					USAGOV	THE WHITE HOUSE	USA					GOV			0	172	172	17	4	-5.0	83	63	83	-2.11718663671851	1	India	IN	IN	20	77	IN	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170207	http://www.redeyeradioshow.com/news/refugee-scholarship-is-one-colleges-answer-to-trump-travel-ban/
624829617	20170131	201701	2017	2017.0849	EDUGOV	UNIVERSITY						EDU	GOV		USA	UNITED STATES	USA								0	172	172	17	4	-5.0	58	58	58	-2.11060835535231	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	India	IN	IN	20	77	IN	20170207	http://www.redeyeradioshow.com/news/refugee-scholarship-is-one-colleges-answer-to-trump-travel-ban/
624829621	20170131	201701	2017	2017.0849	GBR	UNITED KINGDOM	GBR								JEW	JEWISH				JEW					0	166	166	16	4	-7.0	1	1	1	-3.39105339105339	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170207	http://news.xinhuanet.com/english/2017-02/07/c_136036403.htm
624829775	20170207	201702	2017	2017.1014											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	2.94117647058824	0							2	Georgia, United States	US	USGA	32.9866	-83.6487	GA	4	Port Coquitlam, British Columbia, Canada	CA	CA02	49.2667	-122.783	-571568	20170207	http://www.kissradio.ca/2017/02/06/introducing-kevin-sonia-kiss-radios-new-morning-show/
624829900	20170207	201702	2017	2017.1014											GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	2	4	0.50505050505051	0							1	United Kingdom	UK	UK	54	-2	UK	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170207	http://www.chron.com/neighborhood/entertainment/tv/article/Legion-star-Dan-Stevens-leaves-Downton-in-the-10912560.php
624830054	20170207	201702	2017	2017.1014											LEG	HOUSE OF COMMONS						LEG			0	051	051	05	1	3.4	1	1	1	1.22699386503067	0							1	United Kingdom	UK	UK	54	-2	UK	1	United States	US	US	38	-97	US	20170207	http://iwradio.co.uk/2017/02/06/speaker-john-bercow-strongly-opposes-trump-address-to-parliament/
624830083	20170207	201702	2017	2017.1014											MNCUSA	MICROSOFT	USA					MNC			0	040	040	04	1	1.0	6	1	6	0.78360458107293	0							3	Detroit, Michigan, United States	US	USMI	42.3314	-83.0458	1617959	1	India	IN	IN	20	77	IN	20170207	http://www.forbes.com/sites/amitchowdhry/2017/02/06/microsoft-monday-detroit-tech-center-plan-outlook-on-ios-gets-add-ins-what-is-windows-cloud/
624830267	20170207	201702	2017	2017.1014											USA	UNITED STATES	USA								1	051	051	05	1	3.4	3	2	3	1.8405532691247	0							1	United States	US	US	38	-97	US	1	United Kingdom	UK	UK	54	-2	UK	20170207	http://www.irishnews.com/magazine/2017/02/06/news/tough-luck-trump-it-seems-you-re-not-welcome-to-speak-in-uk-parliament-any-time-soon-922543/
624830364	20170207	201702	2017	2017.1014	AFG	AFGHANISTAN	AFG								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	1	1	1	-2.51989389920425	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	24.6408	46.7728	-3093009	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170207	http://www.thehansindia.com/posts/index/News-Analysis/2017-02-07/Lavrov-Tillerson-meet-sparks-keen-interest/278912
