633373842	20170202	201702	2017	2017.0877											CHR	CHRISTIAN				CHR					1	190	190	19	4	-10.0	3	1	3	-6.9701280227596	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170304	http://www.health.com/bipolar/bipolar-suicide-risk-ricki-lake-people
633373843	20170202	201702	2017	2017.0877	CHR	CHRISTIAN				CHR															1	190	190	19	4	-10.0	3	1	3	-6.9701280227596	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170304	http://www.health.com/bipolar/bipolar-suicide-risk-ricki-lake-people
633373844	20170202	201702	2017	2017.0877	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-6.9701280227596	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170304	http://www.health.com/bipolar/bipolar-suicide-risk-ricki-lake-people
633373869	20170202	201702	2017	2017.0877	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	190	190	19	4	-10.0	1	1	1	-6.9701280227596	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170304	http://www.health.com/bipolar/bipolar-suicide-risk-ricki-lake-people
633374156	20170304	201703	2017	2017.1753											JEW	JEWISH				JEW					1	113	113	11	3	-2.0	30	1	30	-5.49195533642282	0							3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	39.9523	-75.1638	1209052	20170304	http://www.philly.com/philly/news/christie-bias-JCC-Jewish-bomb-threats-patrols-synagogues.html
633374157	20170304	201703	2017	2017.1753											JEW	JEWISH				JEW					1	130	130	13	3	-4.4	8	1	8	-6.83572216097023	0							3	Jonesboro, Texas, United States	US	USTX	31.6146	-97.8767	1374322	3	Jonesboro, Texas, United States	US	USTX	31.6146	-97.8767	1374322	20170304	http://www.kait8.com/story/34657699/man-charged-with-threatening-jewish-centers-to-frame-his-ex
633374158	20170304	201703	2017	2017.1753											JEW	JEWISH				JEW					1	130	130	13	3	-4.4	16	2	16	-6.84706462030812	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170304	http://www.fox8live.com/story/34657699/man-charged-with-threatening-jewish-centers-to-frame-his-ex
633374159	20170304	201703	2017	2017.1753											JEW	JEWISH				JEW					1	190	190	19	4	-10.0	1	1	1	-6.83572216097023	0							3	Jonesboro, Texas, United States	US	USTX	31.6146	-97.8767	1374322	3	Jonesboro, Texas, United States	US	USTX	31.6146	-97.8767	1374322	20170304	http://www.kait8.com/story/34657699/man-charged-with-threatening-jewish-centers-to-frame-his-ex
633374160	20170304	201703	2017	2017.1753											JEW	JEWISH				JEW					1	190	190	19	4	-10.0	180	25	180	-6.81129118086403	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170304	http://www.fox8live.com/story/34657699/man-charged-with-threatening-jewish-centers-to-frame-his-ex
633374161	20170304	201703	2017	2017.1753											JEWCVL	JEWISH				JEW		CVL			0	016	016	01	1	-2.0	6	1	6	-7.46847720659554	0							3	University City, Pennsylvania, United States	US	USPA	39.9493	-75.1896	1202864	3	University City, Pennsylvania, United States	US	USPA	39.9493	-75.1896	1202864	20170304	http://www.capitalgazette.com/news/nation_world/ct-jewish-bomb-threats-arrest-20170303-story.html
633374162	20170304	201703	2017	2017.1753											JEWCVL	JEWISH				JEW		CVL			0	040	040	04	1	1.0	6	1	6	-7.46847720659554	0							3	University City, Pennsylvania, United States	US	USPA	39.9493	-75.1896	1202864	3	University City, Pennsylvania, United States	US	USPA	39.9493	-75.1896	1202864	20170304	http://www.capitalgazette.com/news/nation_world/ct-jewish-bomb-threats-arrest-20170303-story.html
633374163	20170304	201703	2017	2017.1753											JEWCVL	JEWISH				JEW		CVL			0	040	040	04	1	1.0	12	4	12	-6.81655111985074	0							3	University City, Missouri, United States	US	USMO	38.6559	-90.3093	756828	3	University City, Missouri, United States	US	USMO	38.6559	-90.3093	756828	20170304	http://www.fox8live.com/story/34657699/man-charged-with-threatening-jewish-centers-to-frame-his-ex
633374164	20170304	201703	2017	2017.1753											JEWCVL	JEWISH				JEW		CVL			0	046	046	04	1	7.0	12	4	12	-6.81655111985074	0							3	University City, Missouri, United States	US	USMO	38.6559	-90.3093	756828	3	University City, Missouri, United States	US	USMO	38.6559	-90.3093	756828	20170304	http://www.fox8live.com/story/34657699/man-charged-with-threatening-jewish-centers-to-frame-his-ex
633374233	20170304	201703	2017	2017.1753											NGOUSAJEW	ANTI DEFAMATION LEAGUE	USA			JEW		NGO			0	112	112	11	3	-2.0	3	1	3	-8.58806404657933	0							2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170304	http://www.easternontarionetwork.com/index.php/news/world-news/66706-former-reporter-arrested-for-bomb-threats-to-u-s-jewish-groups-world
633374234	20170304	201703	2017	2017.1753											NGOUSAJEW	ANTI DEFAMATION LEAGUE	USA			JEW		NGO			0	112	112	11	3	-2.0	1	1	1	-8.58806404657933	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Connecticut, United States	US	USCT	41.5834	-72.7622	CT	20170304	http://www.easternontarionetwork.com/index.php/news/world-news/66706-former-reporter-arrested-for-bomb-threats-to-u-s-jewish-groups-world
