633625804	20170203	201702	2017	2017.0904	CHR	CHRISTIAN				CHR															1	084	084	08	2	7.0	6	1	6	-3.7593984962406	3	Cook County, Illinois, United States	US	USIL	41.8334	-87.8501	1784766	0							3	Cook County, Illinois, United States	US	USIL	41.8334	-87.8501	1784766	20170305	http://patch.com/illinois/chicago/states-attorney-changes-bond-rules
633625805	20170203	201702	2017	2017.0904	CHR	CHRISTIAN				CHR															1	173	173	17	4	-5.0	6	1	6	-3.7593984962406	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	0							3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170305	http://patch.com/illinois/chicago/states-attorney-changes-bond-rules
633625806	20170203	201702	2017	2017.0904	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	1	2	-3.7593984962406	3	Cook County, Illinois, United States	US	USIL	41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL	41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL	41.8334	-87.8501	1784766	20170305	http://patch.com/illinois/chicago/states-attorney-changes-bond-rules
633625807	20170203	201702	2017	2017.0904	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-3.7593984962406	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	20170305	http://patch.com/illinois/chicago/states-attorney-changes-bond-rules
633626181	20170305	201703	2017	2017.1781											dal	DALIT			dal						1	017	017	01	1	0.0	2	1	2	-3.48837209302326	0							2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	20170305	http://indianewengland.com/2017/03/obituary-kolhapur-bids-tearful-farewell-dalit-litterateur/
633626350	20170305	201703	2017	2017.1781	CHR	CHRISTIAN				CHR															1	111	111	11	3	-2.0	3	1	3	-0.159235668789799	2	Idaho, United States	US	USID	44.2394	-114.51	ID	0							2	Idaho, United States	US	USID	44.2394	-114.51	ID	20170305	http://www.clevelandjewishnews.com/columnists/navigating-beck-s-a-great-wilderness-requires-a-moral-compass/article_aa214860-0110-11e7-8b5e-1767ae644a2e.html
633626353	20170305	201703	2017	2017.1781	CHR	CHRISTIAN				CHR					LEG	CONGRESS						LEG			1	010	010	01	1	0.0	5	1	5	-4.25844346549193	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	40.7834	-73.9662	971945	20170305	https://www.sott.net/article/344351-More-stories-of-Muslims-defending-Jews-and-Jews-defending-Muslims
633626354	20170305	201703	2017	2017.1781	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-0.159235668789799	2	Idaho, United States	US	USID	44.2394	-114.51	ID	2	Idaho, United States	US	USID	44.2394	-114.51	ID	2	Idaho, United States	US	USID	44.2394	-114.51	ID	20170305	http://www.clevelandjewishnews.com/columnists/navigating-beck-s-a-great-wilderness-requires-a-moral-compass/article_aa214860-0110-11e7-8b5e-1767ae644a2e.html
633626355	20170305	201703	2017	2017.1781	CHR	CHRISTIAN				CHR					USA	IOWA	USA								1	112	112	11	3	-2.0	120	20	120	-4.25429814866919	3	Christian Fellowship Church, Iowa, United States	US	USIA	43.1458	-93.2399	1941066	3	Christian Fellowship Church, Iowa, United States	US	USIA	43.1458	-93.2399	1941066	3	Christian Fellowship Church, Iowa, United States	US	USIA	43.1458	-93.2399	1941066	20170305	http://wtop.com/national/2017/03/iowa-church-sues-company-over-railroad-track-on-its-property/
633626366	20170305	201703	2017	2017.1781	CHRPRO168	MENNONITE				CHR	PRO														1	141	141	14	3	-6.5	6	1	6	-0.47244094488189	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170305	http://www.kalonanews.com/life/obituaries/obituaries---marilyn-j-miller-yoder/article_fb37e602-fe02-11e6-83d7-0f57a0f6a496.html
