623223192	20170202	201702	2017	2017.0877											HIN	HINDU				HIN					0	012	012	01	1	-0.4	5	1	5	-3.63466915191053	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170202	http://www.newsindiatimes.com/gop-hindu-group-in-eye-of-storm-over-trumps-temporary-travel-ban/23955
623223193	20170202	201702	2017	2017.0877											HIN	HINDU				HIN					1	111	111	11	3	-2.0	6	1	6	-3.63466915191053	0							2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170202	http://www.newsindiatimes.com/gop-hindu-group-in-eye-of-storm-over-trumps-temporary-travel-ban/23955
623223226	20170202	201702	2017	2017.0877											JEW	RABBI				JEW					0	050	050	05	1	3.5	8	1	8	2.26130653266331	0							1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170202	http://www.theyeshivaworld.com/news/headlines-breaking-stories/520074/-bar-ilans-judaic-library--yu-winter--seforim-sale-auction.html
623223647	20170202	201702	2017	2017.0877											dak	SIOUX			dak						1	010	010	01	1	0.0	560	95	560	-4.69196690662494	0							2	North Dakota, United States	US	USND	47.5362	-99.793	ND	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170202	http://q13fox.com/2017/02/01/dakota-access-pipeline-protesters-evicted-from-private-land/
623223648	20170202	201702	2017	2017.0877											dak	SIOUX			dak						1	051	051	05	1	3.4	562	96	562	-4.66401825232889	0							2	North Dakota, United States	US	USND	47.5362	-99.793	ND	2	North Dakota, United States	US	USND	47.5362	-99.793	ND	20170202	http://q13fox.com/2017/02/01/dakota-access-pipeline-protesters-evicted-from-private-land/
623223651	20170202	201702	2017	2017.0877											nai	NATIVE AMERICAN			nai						1	040	040	04	1	1.0	1	1	1	-2.69709543568465	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170202	http://www.telesurtv.net/english/news/Dakota-Access-Pipeline-Resisters-Take-Fight-to-Texas-20170201-0051.html
623223676	20170202	201702	2017	2017.0877	AFR	AFRICA	AFR								CHR	CHRISTIAN				CHR					0	010	010	01	1	0.0	10	1	10	-3.69458128078818	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170202	http://www.christianpost.com/news/texas-pastor-finds-burning-cross-outside-historic-african-american-church-174004/
623223677	20170202	201702	2017	2017.0877	AFR	AFRICA	AFR								CHR	CHRISTIAN				CHR					0	1712	171	17	4	-9.2	10	1	10	-3.69458128078818	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170202	http://www.christianpost.com/news/texas-pastor-finds-burning-cross-outside-historic-african-american-church-174004/
623224142	20170202	201702	2017	2017.0877	CHR	CHRISTIAN				CHR															1	051	051	05	1	3.4	78	9	78	0.815966824057902	2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	0							2	Pennsylvania, United States	US	USPA	40.5773	-77.264	PA	20170202	http://www.wnem.com/story/34404548/five-things-you-never-knew-about-groundhog-day
623224146	20170202	201702	2017	2017.0877	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-3.63466915191053	1	India	IN	IN	20	77	IN	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170202	http://www.newsindiatimes.com/gop-hindu-group-in-eye-of-storm-over-trumps-temporary-travel-ban/23955
623224147	20170202	201702	2017	2017.0877	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-3.63466915191053	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170202	http://www.newsindiatimes.com/gop-hindu-group-in-eye-of-storm-over-trumps-temporary-travel-ban/23955
623224149	20170202	201702	2017	2017.0877	CHRCTH	CATHOLIC				CHR	CTH														1	071	071	07	2	7.4	8	1	8	-0.19193857965451	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170202	http://www.catholicsentinel.org/main.asp?SectionID=2&TM=67261.58
623224150	20170202	201702	2017	2017.0877	CHRCTH	CATHOLIC				CHR	CTH														1	071	071	07	2	7.4	2	1	2	-0.19193857965451	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							2	Oregon, United States	US	USOR	44.5672	-122.127	OR	20170202	http://www.catholicsentinel.org/main.asp?SectionID=2&TM=67261.58
623224152	20170202	201702	2017	2017.0877	CHRPRO	EPISCOPAL				CHR	PRO														0	010	010	01	1	0.0	20	2	20	-0.75103287118282	2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	0							2	Tennessee, United States	US	USTN	35.7449	-86.7489	TN	20170202	http://freerepublic.com/focus/f-chat/3520216/posts
