640473709	20170326	201703	2017	2017.2356											CHRPRO	EPISCOPAL				CHR	PRO				1	042	042	04	1	1.9	5	1	5	5.16431924882629	0							3	Princeton, New Jersey, United States	US	USNJ	40.3487	-74.659	879490	3	Princeton, New Jersey, United States	US	USNJ	40.3487	-74.659	879490	20170326	https://planetprinceton.com/event/the-sacred-arts-adult-forums-at-all-saints-church-princeton/2017-03-26/
640473798	20170326	201703	2017	2017.2356											IMGMOSALQUAF	AL QAEDA		ALQ		MOS		IMG	UAF		0	195	195	19	4	-10.0	10	1	10	-5.39730134932534	0							2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE	41.1289	-98.2883	NE	20170326	http://kticradio.com/abc_world/us-reviewing-airstrike-that-corresponds-to-site-where-200-iraqi-civilians-allegedly-died-abcid35884636/
640474090	20170326	201703	2017	2017.2356	BUS	COMPANY						BUS			NGOUSAJEW	AMIT	USA			JEW		NGO			0	042	042	04	1	1.9	3	1	3	-2.65486725663717	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170326	http://indianexpress.com/article/cities/delhi/inmates-of-haryana-jails-get-a-fresh-start/
640474191	20170326	201703	2017	2017.2356	CHRPRO	EPISCOPAL				CHR	PRO														1	043	043	04	1	2.8	5	1	5	5.16431924882629	3	Princeton, New Jersey, United States	US	USNJ	40.3487	-74.659	879490	0							3	Princeton, New Jersey, United States	US	USNJ	40.3487	-74.659	879490	20170326	https://planetprinceton.com/event/the-sacred-arts-adult-forums-at-all-saints-church-princeton/2017-03-26/
640474369	20170326	201703	2017	2017.2356	CVL	TRAVELER						CVL			MOS	MUSLIM				MOS					1	100	100	10	3	-5.0	3	1	3	-1.71154723870379	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH	43.4108	-71.5653	NH	20170326	http://www.alternet.org/news-amp-politics/hour-attorneys-general
640474444	20170326	201703	2017	2017.2356	EDU	COLLEGE						EDU			nav	NAVAJO			nav						1	043	043	04	1	2.8	20	2	20	-0.674325674325675	3	University Of Denver, Colorado, United States	US	USCO	39.6777	-104.961	184869	3	University Of Denver, Colorado, United States	US	USCO	39.6777	-104.961	184869	3	University Of Denver, Colorado, United States	US	USCO	39.6777	-104.961	184869	20170326	http://rdrnews.com/wordpress/blog/2017/03/25/law-school-program-provides-free-wills-to-native-americans/
640474805	20170326	201703	2017	2017.2356	HIN	HINDU				HIN															1	051	051	05	1	3.4	10	1	10	4.45859872611465	3	Spanish Fork, Utah, United States	US	USUT	40.115	-111.655	1445945	0							3	Spanish Fork, Utah, United States	US	USUT	40.115	-111.655	1445945	20170326	http://fox13now.com/2017/03/25/hundreds-celebrate-arrival-of-spring-at-holi-festival-of-colors-in-spanish-fork/
640474806	20170326	201703	2017	2017.2356	HIN	HINDU				HIN					COP	POLICE						COP			1	010	010	01	1	0.0	10	1	10	-5.78512396694215	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170326	http://timesofindia.indiatimes.com/city/noida/man-detained-for-morphing-cms-photo/articleshow/57833044.cms
640474921	20170326	201703	2017	2017.2356	IRQ	IRAQ	IRQ								MOSSUN	SUNNI				MOS	SUN				0	040	040	04	1	1.0	2	1	2	-1.61090458488228	4	Abu Bakir, As Sulaymaniyah, Iraq	IZ	IZ05	36.3897	45.0779	11202456	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170326	http://www.alternet.org/news-amp-politics/inside-secretive-trump-lobby-wants-profit-breakup-iraq
640475026	20170326	201703	2017	2017.2356	JEW	JEWISH				JEW															1	020	020	02	1	3.0	4	1	4	1.09546165884194	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170326	http://www.jpost.com/Not-Just-News/NYC-rabbi-publishes-Unofficial-Hogwarts-Haggadah-for-coming-holiday-485189
640475314	20170326	201703	2017	2017.2356	MOS	MUSLIM				MOS															0	172	172	17	4	-5.0	14	3	14	-6.90935492415621	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://www.nationalmemo.com/5-ways-trump-mentally-torturing-us-now/
640475319	20170326	201703	2017	2017.2356	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	172	172	17	4	-5.0	24	3	24	-4.32086799552036	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://www.nationalmemo.com/5-ways-trump-mentally-torturing-us-now/
640475324	20170326	201703	2017	2017.2356	MOSSUN	SUNNI				MOS	SUN				IRQ	IRAQ	IRQ								0	040	040	04	1	1.0	2	1	2	-1.61090458488228	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	Abu Bakir, As Sulaymaniyah, Iraq	IZ	IZ05	36.3897	45.0779	11202456	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170326	http://www.alternet.org/news-amp-politics/inside-secretive-trump-lobby-wants-profit-breakup-iraq
640475374	20170326	201703	2017	2017.2356	NGOUSAJEW	AMIT	USA			JEW		NGO			BUS	COMPANY						BUS			0	043	043	04	1	2.8	3	1	3	-2.65486725663717	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170326	http://indianexpress.com/article/cities/delhi/inmates-of-haryana-jails-get-a-fresh-start/
640475376	20170326	201703	2017	2017.2356	NGOUSAJEW	AMIT	USA			JEW		NGO			USABUS	UNITED STATES	USA					BUS			0	043	043	04	1	2.8	1	1	1	-2.65486725663717	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170326	http://indianexpress.com/article/cities/delhi/inmates-of-haryana-jails-get-a-fresh-start/
640475864	20170326	201703	2017	2017.2356	USA	AMERICAN	USA								CHR	CHRISTIAN				CHR					1	020	020	02	1	3.0	12	2	12	-2.60600524349208	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170326	https://www.thenewamerican.com/reviews/books/item/25687-a-review-of-resurrecting-the-idea-of-a-christian-society
640475951	20170326	201703	2017	2017.2356	USA	THE US	USA								JEW	JEWISH				JEW					1	163	163	16	4	-8.0	10	1	10	-1.99637023593466	4	Jerusalem, Israel (general), Israel	IS	IS00	31.7667	35.2333	-797092	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://www.jpost.com/American-Politics/US-House-and-Senate-introduce-bipartisan-bills-against-boycotts-of-Israel-485187
640475952	20170326	201703	2017	2017.2356	USA	THE US	USA								JEW	JEWISH				JEW					1	190	190	19	4	-10.0	10	1	10	-1.99637023593466	4	Jerusalem, Israel (general), Israel	IS	IS00	31.7667	35.2333	-797092	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://www.jpost.com/American-Politics/US-House-and-Senate-introduce-bipartisan-bills-against-boycotts-of-Israel-485187
640475982	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					0	110	110	11	3	-2.0	4	2	4	-5.74063946917497	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	https://www.thenews.com.pk/print/194546-Two-months-in-Trump-suffers-string-of-defeats
640475983	20170326	201703	2017	2017.2356	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					0	110	110	11	3	-2.0	4	2	4	-5.74063946917497	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	20170326	https://www.thenews.com.pk/print/194546-Two-months-in-Trump-suffers-string-of-defeats
640475984	20170326	201703	2017	2017.2356	USA	MARYLAND	USA								MOS	MUSLIM				MOS					0	172	172	17	4	-5.0	2	2	2	-5.74063946917497	1	Iraq	IZ	IZ	33	44	IZ	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	https://www.thenews.com.pk/print/194546-Two-months-in-Trump-suffers-string-of-defeats
640475985	20170326	201703	2017	2017.2356	USA	MARYLAND	USA								MOS	MUSLIM				MOS					0	172	172	17	4	-5.0	18	2	18	-5.74063946917497	2	Maryland, United States	US	USMD	39.0724	-76.7902	MD	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	https://www.thenews.com.pk/print/194546-Two-months-in-Trump-suffers-string-of-defeats
640476057	20170326	201703	2017	2017.2356	USABUS	UNITED STATES	USA					BUS			NGOUSAJEW	AMIT	USA			JEW		NGO			0	042	042	04	1	1.9	1	1	1	-2.65486725663717	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170326	http://indianexpress.com/article/cities/delhi/inmates-of-haryana-jails-get-a-fresh-start/
640476142	20170326	201703	2017	2017.2356	nav	NAVAJO			nav						EDU	COLLEGE						EDU			1	042	042	04	1	1.9	8	1	8	-0.6993006993007	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Montana, United States	US	USMT	46.9048	-110.326	MT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170326	http://rdrnews.com/wordpress/blog/2017/03/25/law-school-program-provides-free-wills-to-native-americans/
640476143	20170326	201703	2017	2017.2356	nav	NAVAJO			nav						EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	2	10	-0.674325674325675	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20170326	http://rdrnews.com/wordpress/blog/2017/03/25/law-school-program-provides-free-wills-to-native-americans/
640476924	20170319	201703	2017	2017.2164	CHRCTH	CATHOLIC				CHR	CTH				USA	PENNSYLVANIA	USA								1	1823	182	18	4	-10.0	3	1	3	-0.20790020790021	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170326	http://www.ldnews.com/story/news/crime/2017/03/25/corrina-mehiel-former-dillsburg-artist-found-dead-dc/99618962/
640476925	20170319	201703	2017	2017.2164	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								1	1823	182	18	4	-10.0	2	1	2	-0.20790020790021	3	Dillsburg, Pennsylvania, United States	US	USPA	40.1109	-77.035	1173273	3	Dillsburg, Pennsylvania, United States	US	USPA	40.1109	-77.035	1173273	3	Dillsburg, Pennsylvania, United States	US	USPA	40.1109	-77.035	1173273	20170326	http://www.ldnews.com/story/news/crime/2017/03/25/corrina-mehiel-former-dillsburg-artist-found-dead-dc/99618962/
640477127	20170326	201703	2017	2017.2356											nai	NATIVE AMERICAN			nai						1	042	042	04	1	1.9	2	1	2	3.6144578313253	0							2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC	35.6411	-79.8431	NC	20170326	http://wnct.com/2017/03/25/the-eastern-carolina-native-american-organization-holds-25th-annual-powwow/
640477310	20170326	201703	2017	2017.2356	CHR	CHRISTIAN				CHR															0	012	012	01	1	-0.4	12	1	12	-1.41263940520446	3	Delaware County, New York, United States	US	USNY	42.2001	-74.9663	974111	0							3	Delaware County, New York, United States	US	USNY	42.2001	-74.9663	974111	20170326	http://www.delcotimes.com/opinion/20170325/christine-flowers-quest-for-tolerance-has-made-us-more-intolerant
640477311	20170326	201703	2017	2017.2356	CHR	CHRISTIAN				CHR															0	012	012	01	1	-0.4	8	1	8	-1.41263940520446	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							3	Delaware County, New York, United States	US	USNY	42.2001	-74.9663	974111	20170326	http://www.delcotimes.com/opinion/20170325/christine-flowers-quest-for-tolerance-has-made-us-more-intolerant
640477318	20170326	201703	2017	2017.2356	CHRCTH	CATHOLIC				CHR	CTH				USA	PENNSYLVANIA	USA								1	1823	182	18	4	-10.0	3	1	3	-0.20790020790021	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20170326	http://www.ldnews.com/story/news/crime/2017/03/25/corrina-mehiel-former-dillsburg-artist-found-dead-dc/99618962/
640477319	20170326	201703	2017	2017.2356	CHRPRO230	METHODIST				CHR	PRO				USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-2.77875483644038	3	Dover, Delaware, United States	US	USDE	39.1582	-75.5244	217882	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	3	Dover, Delaware, United States	US	USDE	39.1582	-75.5244	217882	20170326	http://mobile.wnd.com/2017/03/a-black-man-on-a-mission-can-do-amazing-things/
640477320	20170326	201703	2017	2017.2356	CHRPRO230	METHODIST				CHR	PRO				USA	UNITED STATES	USA								0	043	043	04	1	2.8	3	1	3	-2.92875689316053	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	20170326	http://mobile.wnd.com/2017/03/a-black-man-on-a-mission-can-do-amazing-things/
640477321	20170326	201703	2017	2017.2356	CHRPRO230GOV	METHODIST				CHR	PRO	GOV													1	036	036	03	1	4.0	18	1	18	-2.03931015099591	2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	0							2	Delaware, United States	US	USDE	39.3498	-75.5148	DE	20170326	http://mobile.wnd.com/2017/03/a-black-man-on-a-mission-can-do-amazing-things/
640477713	20170326	201703	2017	2017.2356	GOV	PRESIDENT						GOV			JEW	JEWISH				JEW					0	026	026	02	1	4.0	1	1	1	0.63694267515924	4	Cairo, Al Qahirah, Egypt	EG	EG11	30.05	31.25	-290692	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://azzasedky.typepad.com/egypt/2017/03/egyptian-president-sisi-to-visit-white-house-meet-trump-in-april.html
640477714	20170326	201703	2017	2017.2356	GOV	PRESIDENT						GOV			JEW	JEWISH				JEW					0	026	026	02	1	4.0	2	1	2	0.63694267515924	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Cairo, Al Qahirah, Egypt	EG	EG11	30.05	31.25	-290692	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://azzasedky.typepad.com/egypt/2017/03/egyptian-president-sisi-to-visit-white-house-meet-trump-in-april.html
640477715	20170326	201703	2017	2017.2356	GOV	PRESIDENT						GOV			JEW	JEWISH				JEW					0	026	026	02	1	4.0	2	1	2	0.63694267515924	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170326	http://azzasedky.typepad.com/egypt/2017/03/egyptian-president-sisi-to-visit-white-house-meet-trump-in-april.html
