643557624	20170329	201703	2017	2017.2438	CHRCTH	ROMAN CATHOLIC				CHR	CTH				MEX	MEXICAN	MEX								1	112	112	11	3	-2.0	386	92	386	-1.52753434988375	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170405	http://www.10news.com/news/border-agency-fields-pitches-for-trumps-wall-with-mexico
643557625	20170329	201703	2017	2017.2438	CHRCTH	ROMAN CATHOLIC				CHR	CTH				MEXBUS	MEXICAN	MEX					BUS			1	112	112	11	3	-2.0	488	79	488	-1.5233860781615	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA	32.7153	-117.157	1661377	20170405	http://www.10news.com/news/border-agency-fields-pitches-for-trumps-wall-with-mexico
643557711	20170405	201704	2017	2017.2603											CHRPRO168	MENNONITE				CHR	PRO				1	042	042	04	1	1.9	2	1	2	3.37078651685393	0							2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	2	Ohio, United States	US	USOH	40.3736	-82.7755	OH	20170405	http://www.blufftonicon.com/news/2017/04/04/dont-forget-easter-bunny-mmh-saturday-10-am
643558790	20170405	201704	2017	2017.2603	CHR	CHRISTIAN				CHR															1	010	010	01	1	0.0	5	1	5	-6.69456066945607	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	0							2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20170405	http://rightwingnews.com/barack-obama/bombshell-fox-news-exposes-obama-rigging-election-4-million-fraudulent-votes/
643558796	20170405	201704	2017	2017.2603	CHR	CHRISTIAN				CHR					USA	TEXAS	USA								1	010	010	01	1	0.0	1	1	1	2.9940119760479	4	Dublin, Dublin, Ireland	EI	EI07	53.3331	-6.24889	-1502554	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170405	https://www.baptiststandard.com/news/texas/20134-wmu-celebrates-lives-redeemed-restored-and-released
643558797	20170405	201704	2017	2017.2603	CHR	CHRISTIAN				CHR					USA	TEXAS	USA								1	010	010	01	1	0.0	6	1	6	2.9940119760479	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170405	https://www.baptiststandard.com/news/texas/20134-wmu-celebrates-lives-redeemed-restored-and-released
643558798	20170405	201704	2017	2017.2603	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	2.9940119760479	4	Dublin, Dublin, Ireland	EI	EI07	53.3331	-6.24889	-1502554	3	First Baptist Church, Texas, United States	US	USTX	29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX	29.3941	-94.9155	1385009	20170405	https://www.baptiststandard.com/news/texas/20134-wmu-celebrates-lives-redeemed-restored-and-released
643558799	20170405	201704	2017	2017.2603	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	2.9940119760479	4	Dublin, Dublin, Ireland	EI	EI07	53.3331	-6.24889	-1502554	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170405	https://www.baptiststandard.com/news/texas/20134-wmu-celebrates-lives-redeemed-restored-and-released
643558800	20170405	201704	2017	2017.2603	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	2.9940119760479	3	First Baptist Church, Texas, United States	US	USTX	29.3941	-94.9155	1385009	2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20170405	https://www.baptiststandard.com/news/texas/20134-wmu-celebrates-lives-redeemed-restored-and-released
643558801	20170405	201704	2017	2017.2603	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	2.9940119760479	2	Texas, United States	US	USTX	31.106	-97.6475	TX	3	First Baptist Church, Texas, United States	US	USTX	29.3941	-94.9155	1385009	3	First Baptist Church, Texas, United States	US	USTX	29.3941	-94.9155	1385009	20170405	https://www.baptiststandard.com/news/texas/20134-wmu-celebrates-lives-redeemed-restored-and-released
