617188872	20170115	201701	2017	2017.0411											CHRCTH	CATHOLIC				CHR	CTH				0	042	042	04	1	1.9	6	1	6	-3.37477797513321	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170115	http://remnantnewspaper.com/web/index.php/en/fetzen-fliegen/item/2986-silence-pope-endorses-scorsese-film
617189289	20170115	201701	2017	2017.0411	CHR	CHRISTIAN				CHR															0	012	012	01	1	-0.4	3	1	3	-3.37477797513321	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	0							3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170115	http://remnantnewspaper.com/web/index.php/en/fetzen-fliegen/item/2986-silence-pope-endorses-scorsese-film
617189290	20170115	201701	2017	2017.0411	CHR	CHRISTIAN				CHR															0	012	012	01	1	-0.4	2	1	2	-3.37477797513321	3	Saint Stephen, Minnesota, United States	US	USMN	45.7027	-94.2744	651056	0							3	Saint Stephen, Minnesota, United States	US	USMN	45.7027	-94.2744	651056	20170115	http://remnantnewspaper.com/web/index.php/en/fetzen-fliegen/item/2986-silence-pope-endorses-scorsese-film
617189291	20170115	201701	2017	2017.0411	CHR	CHRISTIAN				CHR															0	128	128	12	3	-5.0	10	2	10	0.827015851137141	1	United States	US	US	38	-97	US	0							1	United States	US	US	38	-97	US	20170115	http://www.thefishhawaii.com/content/all/do-you-want-happy-kids
617189292	20170115	201701	2017	2017.0411	CHR	CHRISTIAN				CHR					CVL	TENANTS						CVL			1	120	120	12	3	-4.0	12	2	12	0	3	Belleair, Florida, United States	US	USFL	27.9359	-82.8062	278451	3	Belleair, Florida, United States	US	USFL	27.9359	-82.8062	278451	3	Belleair, Florida, United States	US	USFL	27.9359	-82.8062	278451	20170115	http://www.theledger.com/news/20170114/moving-tail
617189299	20170115	201701	2017	2017.0411	CHRCTH	THE POPE				CHR	CTH				PSE	PALESTINIAN	PSE								1	040	040	04	1	1.0	24	4	24	-1.3031878481509	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20170115	http://www.middleeaststar.com/index.php/sid/250932377
617189300	20170115	201701	2017	2017.0411	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-3.37477797513321	3	Saint Stephen, Minnesota, United States	US	USMN	45.7027	-94.2744	651056	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Saint Stephen, Minnesota, United States	US	USMN	45.7027	-94.2744	651056	20170115	http://remnantnewspaper.com/web/index.php/en/fetzen-fliegen/item/2986-silence-pope-endorses-scorsese-film
617189301	20170115	201701	2017	2017.0411	CHRCTH	THE POPE				CHR	CTH				VAT	VATICAN	VAT								0	051	051	05	1	3.4	3	1	3	-3.37477797513321	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	34.0983	-118.327	1660757	20170115	http://remnantnewspaper.com/web/index.php/en/fetzen-fliegen/item/2986-silence-pope-endorses-scorsese-film
617189302	20170115	201701	2017	2017.0411	CHRCTH	THE POPE				CHR	CTH				VAT	VATICAN	VAT								0	051	051	05	1	3.4	2	1	2	-3.37477797513321	3	Saint Stephen, Minnesota, United States	US	USMN	45.7027	-94.2744	651056	3	Saint Stephen, Minnesota, United States	US	USMN	45.7027	-94.2744	651056	3	Saint Stephen, Minnesota, United States	US	USMN	45.7027	-94.2744	651056	20170115	http://remnantnewspaper.com/web/index.php/en/fetzen-fliegen/item/2986-silence-pope-endorses-scorsese-film
617189832	20170115	201701	2017	2017.0411	IRQ	IRAQ	IRQ								MOS	MUSLIM				MOS					0	020	020	02	1	3.0	20	2	20	-0.846443019752155	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	20170115	http://mobile.wnd.com/2017/01/social-justice-incompatible-with-end-times-focus/
