630702943	20070227	200702	2007	2007.1562	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	050	050	05	1	3.5	2	1	2	-3.76106194690265	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170224	http://www.app.com/story/news/world/2017/02/23/united-states-mexico-talks-immigration/98296760/
630702944	20070227	200702	2007	2007.1562	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	050	050	05	1	3.5	6	1	6	-3.76106194690265	1	Mexico	MX	MX	23	-102	MX	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170224	http://www.app.com/story/news/world/2017/02/23/united-states-mexico-talks-immigration/98296760/
630702946	20070227	200702	2007	2007.1562	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	050	050	05	1	3.5	2	1	2	-3.76106194690265	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170224	http://www.app.com/story/news/world/2017/02/23/united-states-mexico-talks-immigration/98296760/
630702947	20070227	200702	2007	2007.1562	USA	UNITED STATES	USA								MEX	MEXICO	MEX								0	050	050	05	1	3.5	6	1	6	-3.76106194690265	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170224	http://www.app.com/story/news/world/2017/02/23/united-states-mexico-talks-immigration/98296760/
630702998	20170125	201701	2017	2017.0685	CHN	CHINA	CHN								GOV	FINANCE MINIST						GOV			0	040	040	04	1	1.0	6	1	6	-0.928074245939679	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Baden Baden, Baden-Wüberg, Germany	GM	GM01	48.75	8.25	-1743083	1	United States	US	US	38	-97	US	20170224	http://www.newsmax.com/Newsfront/Chinese-Currency-Manipulation/2017/02/23/id/775285/
630703000	20170125	201701	2017	2017.0685	GOV	FINANCE MINIST						GOV			CHN	CHINA	CHN								0	040	040	04	1	1.0	6	1	6	-0.928074245939679	4	Baden Baden, Baden-Wüberg, Germany	GM	GM01	48.75	8.25	-1743083	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	United States	US	US	38	-97	US	20170224	http://www.newsmax.com/Newsfront/Chinese-Currency-Manipulation/2017/02/23/id/775285/
630703010	20170125	201701	2017	2017.0685	USA	WASHINGTON	USA								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	1	1	1	-2.8409090909091	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170224	http://www.thestandard.com.hk/section-news.php?id=180078
630703047	20170217	201702	2017	2017.1288	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-1.33333333333333	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	Canada	CA	CA	60	-95	CA	20170224	http://www.macleans.ca/politics/ottawa/trudeau-has-follow-up-phone-call-with-trump/
630703294	20170224	201702	2017	2017.1479											GOV	STATE GOVERNOR						GOV			1	040	040	04	1	1.0	8	4	8	0.69233994130682	0							1	Canada	CA	CA	60	-95	CA	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170224	http://www.1310news.com/2017/02/23/as-trump-orders-bureaucrats-to-slash-regulations-canada-shares-lessons-learned/
630703529	20170224	201702	2017	2017.1479											USA	AMERICAN	USA								0	042	042	04	1	1.9	129	121	129	-4.22740608663693	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20170224	http://www.fox5vegas.com/story/34588783/homeland-security-chief-no-use-of-military-for-deportations
