625989842	20170111	201701	2017	2017.0301	CAN	CANADIAN	CAN								USA	UNITED STATES	USA								0	075	075	07	2	7.0	15	10	15	-4.41878752901404	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.news957.com/national/2017/02/09/the-thursday-news-briefing-an-at-a-glance-survey-of-some-top-stories-27/
625989867	20170111	201701	2017	2017.0301	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	2	2	2	-0.372485381318215	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	0							1	China	CH	CH	35	105	CH	20170210	http://www.theeagle.com/news/nation/white-house-says-conway-has-been-counseled-after-touting-ivanka/article_979b6ff0-ef03-11e6-9d07-df27fdcf169f.html
625989869	20170111	201701	2017	2017.0301	USA	UNITED STATES	USA								CAN	CANADA	CAN								0	193	193	19	4	-10.0	15	10	15	-4.41878752901404	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	47.5	-72	-571850	20170210	http://www.news957.com/national/2017/02/09/the-thursday-news-briefing-an-at-a-glance-survey-of-some-top-stories-27/
625989877	20170203	201702	2017	2017.0904											CAN	CANADA	CAN								0	036	036	03	1	4.0	7	1	7	-3.74149659863946	0							4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625989878	20170203	201702	2017	2017.0904											CAN	CANADA	CAN								0	036	036	03	1	4.0	1	1	1	-3.74149659863946	0							2	California, United States	US	USCA	36.17	-119.746	CA	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625989888	20170203	201702	2017	2017.0904	CAN	CANADA	CAN																		0	036	036	03	1	4.0	7	1	7	-3.74149659863946	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625989889	20170203	201702	2017	2017.0904	CAN	CANADA	CAN																		0	036	036	03	1	4.0	1	1	1	-3.74149659863946	2	California, United States	US	USCA	36.17	-119.746	CA	0							4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625989891	20170203	201702	2017	2017.0904	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			0	036	036	03	1	4.0	1	1	1	-3.74149659863946	2	California, United States	US	USCA	36.17	-119.746	CA	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625989892	20170203	201702	2017	2017.0904	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								0	036	036	03	1	4.0	1	1	1	-3.74149659863946	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	California, United States	US	USCA	36.17	-119.746	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625989938	20170203	201702	2017	2017.0904	SYR	SYRIA	SYR								IMGMOSALQSPY	AL QAEDA		ALQ		MOS		IMG	SPY		1	190	190	19	4	-10.0	8	1	8	-3.74149659863946	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625989959	20170203	201702	2017	2017.0904	USA	WASHINGTON	USA								LTUGOV	LITHUANIA	LTU					GOV			0	051	051	05	1	3.4	2	1	2	1.10497237569061	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Rukla, Lithuania (general), Lithuania	LH	LH00	55.05	24.4	-2618639	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://arynews.tv/en/nato-allies-lock-in-us-support-for-stand-off-with-russia/
625989972	20170203	201702	2017	2017.0904	USAGOV	UNITED STATES	USA					GOV			YEM	YEMEN	YEM								0	020	020	02	1	3.0	12	6	12	-3.28756317290145	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	Canada	CA	CA	60	-95	CA	20170210	http://www.ktre.com/story/34464340/the-latest-lawmakers-call-for-ethics-review-of-conway
625989974	20170203	201702	2017	2017.0904	USAGOV	UNITED STATES	USA					GOV			YEM	YEMEN	YEM								0	190	190	19	4	-10.0	12	6	12	-3.28756317290145	2	Washington, United States	US	USWA	47.3917	-121.571	WA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	Canada	CA	CA	60	-95	CA	20170210	http://www.ktre.com/story/34464340/the-latest-lawmakers-call-for-ethics-review-of-conway
625990561	20170210	201702	2017	2017.1096											USA	UNITED STATES	USA								1	130	130	13	3	-4.4	12	2	12	0.0404530744336568	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Mexico	MX	MX	23	-102	MX	20170210	http://uk.reuters.com/article/uk-usa-trump-immigration-wall-idUKKBN15O2ZX
625990942	20170210	201702	2017	2017.1096	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-2.86738351254481	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA	37.7749	-122.419	277593	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20170210	http://www.sfgate.com/business/article/Zenefits-cuts-45-of-staff-as-new-CEO-pushes-10921761.php
625990982	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			0	036	036	03	1	4.0	1	1	1	-3.74149659863946	2	California, United States	US	USCA	36.17	-119.746	CA	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625990995	20170210	201702	2017	2017.1096	CAN	CANADIAN	CAN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	109	52	109	-3.00402829881256	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170210	http://wbay.com/2017/02/09/conway-has-been-counseled-for-ivanka-pitch/
625990996	20170210	201702	2017	2017.1096	CAN	CANADIAN	CAN								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	32	14	32	-3.34079519638041	1	Canada	CA	CA	60	-95	CA	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	Canada	CA	CA	60	-95	CA	20170210	http://www.ktre.com/story/34464340/the-latest-lawmakers-call-for-ethics-review-of-conway
625991002	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								REF	REFUGEE						REF			1	043	043	04	1	2.8	2	1	2	-4.16666666666666	1	Canada	CA	CA	60	-95	CA	1	Ireland	EI	EI	53	-8	EI	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170210	http://www.wkbw.com/news/refugees-set-sights-on-canada
625991003	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								REF	REFUGEE						REF			1	043	043	04	1	2.8	6	1	6	-4.16666666666666	1	Canada	CA	CA	60	-95	CA	2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20170210	http://www.wkbw.com/news/refugees-set-sights-on-canada
625991005	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	50	20	50	0.749787113446369	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://neworleanscitybusiness.com/blog/2017/02/09/lobbyist-trump-supports-privatizing-air-traffic-control/
625991007	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	4.02843601895735	4	Moncton, New Brunswick, Canada	CA	CA04	46.0833	-64.7667	-569498	3	Silver Spring, Pennsylvania, United States	US	USPA	40.0643	-76.4372	1187691	4	Moncton, New Brunswick, Canada	CA	CA04	46.0833	-64.7667	-569498	20170210	http://k945.ca/event/arkells/
625991010	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	3.77358490566038	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	20170210	http://sunpatriot.com/2017/02/09/ccn-community-calendar-23/
625991011	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	4.02843601895735	4	Moncton, New Brunswick, Canada	CA	CA04	46.0833	-64.7667	-569498	3	Silver Spring, Pennsylvania, United States	US	USPA	40.0643	-76.4372	1187691	4	Moncton, New Brunswick, Canada	CA	CA04	46.0833	-64.7667	-569498	20170210	http://k945.ca/event/arkells/
625991012	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	22	7	22	-3.3270094290728	1	Canada	CA	CA	60	-95	CA	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170210	http://www.brandonsun.com/lifestyles/breaking-news/trudeau-visits-territories-for-first-time-since-2015-election-campaign--413250953.html
625991014	20170210	201702	2017	2017.1096	CAN	CANADA	CAN								USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	3.77358490566038	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	20170210	http://sunpatriot.com/2017/02/09/ccn-community-calendar-23/
625991017	20170210	201702	2017	2017.1096	CAN	CANADIAN	CAN								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	4	2	4	1.62306201550388	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	1	United Kingdom	UK	UK	54	-2	UK	20170210	http://hitsfm.net/abc-world-news/bef33b6c4a56db11b27f6c573778a794
625991018	20170210	201702	2017	2017.1096	CAN	CANADIAN	CAN								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	2	1	2	1.84049079754601	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.ktbb.com/post/?p=586164
625991019	20170210	201702	2017	2017.1096	CAN	CANADIAN	CAN								USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	1	1	1	1.84049079754601	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.ktbb.com/post/?p=586164
625991024	20170210	201702	2017	2017.1096	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								0	036	036	03	1	4.0	1	1	1	-3.74149659863946	4	Ottawa, Ontario, Canada	CA	CA08	45.4167	-75.7	-570760	2	California, United States	US	USCA	36.17	-119.746	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.msnbc.com/rachel-maddow-show/thursdays-mini-report-2917
625991027	20170210	201702	2017	2017.1096	CANGOV	NUNAVUT	CAN					GOV			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	15	10	15	-4.41878752901404	4	Yellowknife, Northwest Territories, Canada	CA	CA13	62.45	-114.35	-576282	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Yellowknife, Northwest Territories, Canada	CA	CA13	62.45	-114.35	-576282	20170210	http://www.news957.com/national/2017/02/09/the-thursday-news-briefing-an-at-a-glance-survey-of-some-top-stories-27/
625991031	20170210	201702	2017	2017.1096	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	31	14	31	1.9152167880576	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://hitsfm.net/abc-world-news/bef33b6c4a56db11b27f6c573778a794
625991033	20170210	201702	2017	2017.1096	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	20	4	20	0.084291545309366	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.ktbb.com/post/?p=586164
625991034	20170210	201702	2017	2017.1096	CANGOV	NUNAVUT	CAN					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	15	10	15	-4.41878752901404	4	Yellowknife, Northwest Territories, Canada	CA	CA13	62.45	-114.35	-576282	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Yellowknife, Northwest Territories, Canada	CA	CA13	62.45	-114.35	-576282	20170210	http://www.news957.com/national/2017/02/09/the-thursday-news-briefing-an-at-a-glance-survey-of-some-top-stories-27/
625991036	20170210	201702	2017	2017.1096	CANGOV	CANADIAN	CAN					GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	010	010	01	1	0.0	15	13	15	1.91171159377546	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://hitsfm.net/abc-world-news/bef33b6c4a56db11b27f6c573778a794
625991038	20170210	201702	2017	2017.1096	CANGOV	CANADIAN	CAN					GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	18	4	18	0.084291545309366	1	Canada	CA	CA	60	-95	CA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://www.ktbb.com/post/?p=586164
625991116	20170210	201702	2017	2017.1096	CHRPRO210	LUTHERAN				CHR	PRO				USA	UNITED STATES	USA								0	040	040	04	1	1.0	5	1	5	3.77358490566038	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	20170210	http://sunpatriot.com/2017/02/09/ccn-community-calendar-23/
625991119	20170210	201702	2017	2017.1096	CHRPRO210	LUTHERAN				CHR	PRO				USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	3.77358490566038	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	20170210	http://sunpatriot.com/2017/02/09/ccn-community-calendar-23/
625991120	20170210	201702	2017	2017.1096	CHRPRO210	LUTHERAN				CHR	PRO				USA	UNITED STATES	USA								0	051	051	05	1	3.4	3	1	3	3.77358490566038	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	20170210	http://sunpatriot.com/2017/02/09/ccn-community-calendar-23/
625991315	20170210	201702	2017	2017.1096	CRM	CRIMINAL						CRM													0	015	015	01	1	0.0	43	39	43	-6.95574356692479	1	Mexico	MX	MX	23	-102	MX	0							3	Phoenix, Arizona, United States	US	USAZ	33.4484	-112.074	44784	20170210	http://hosted.ap.org/dynamic/stories/U/US_IMMIGRATION_PROTEST?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-02-09-18-40-41
625991333	20170210	201702	2017	2017.1096	CRM	ILLEGAL IMMIGRANT						CRM			MEX	MEXICO	MEX								0	063	063	06	2	7.4	2	1	2	-6.40732265446224	1	Mexico	MX	MX	23	-102	MX	3	Maricopa County, Arizona, United States	US	USAZ	33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ	33.5	-112.501	37026	20170210	http://www.phoenixnewtimes.com/news/lemons-in-donald-trumps-america-the-bad-hombres-are-moms-like-guadalupe-garc-a-de-rayos-9069457
625991467	20170210	201702	2017	2017.1096	CVL	RESIDENTS						CVL			USA	NEW MEXICO	USA								1	114	114	11	3	-2.0	4	2	4	-3.86685386685387	2	Utah, United States	US	USUT	40.1135	-111.854	UT	1	Mexico	MX	MX	23	-102	MX	1	Mexico	MX	MX	23	-102	MX	20170210	http://www.therepublic.com/2017/02/09/us-atomic-bomb-test-hispanic-village/
625991474	20170210	201702	2017	2017.1096	CVLHLH	COMMUNITY						CVL	HLH												1	020	020	02	1	3.0	2	1	2	3.77358490566038	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	0							3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	20170210	http://sunpatriot.com/2017/02/09/ccn-community-calendar-23/
625991476	20170210	201702	2017	2017.1096	CVLHLH	COMMUNITY						CVL	HLH		USA	UNITED STATES	USA								1	020	020	02	1	3.0	6	1	6	3.77358490566038	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	4	Belle Plaine, Saskatchewan, Canada	CA	CA11	50.4	-105.15	-560984	3	Waconia, Minnesota, United States	US	USMN	44.8508	-93.7869	653704	20170210	http://sunpatriot.com/2017/02/09/ccn-community-calendar-23/
625991813	20170210	201702	2017	2017.1096	GBR	LONDON	GBR								USA	UNITED STATES	USA								1	043	043	04	1	2.8	20	3	20	-0.0901975783883333	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	2	New York, United States	US	USNY	42.1497	-74.9384	NY	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20170210	http://www.dailymail.co.uk/tvshowbiz/article-4209852/Michael-Jackson-cousin-Trent-hit-restraining-order.html
625992019	20170210	201702	2017	2017.1096	GOV	PRESIDENT						GOV			BUSBUS	AIRLINE						BUS	BUS		0	0311	031	03	1	5.2	20	5	20	-2.36345855277581	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170210	http://neworleanscitybusiness.com/blog/2017/02/09/lobbyist-trump-supports-privatizing-air-traffic-control/
625992021	20170210	201702	2017	2017.1096	GOV	PRESIDENT						GOV			CAN	CANADIAN	CAN								1	036	036	03	1	4.0	117	53	117	-2.94734851958968	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170210	http://wbay.com/2017/02/09/conway-has-been-counseled-for-ivanka-pitch/
625992022	20170210	201702	2017	2017.1096	GOV	PRESIDENT						GOV			CAN	CANADIAN	CAN								0	036	036	03	1	4.0	32	14	32	-3.34079519638041	2	Washington, United States	US	USWA	47.3917	-121.571	WA	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20170210	http://www.ktre.com/story/34464340/the-latest-lawmakers-call-for-ethics-review-of-conway
625992026	20170210	201702	2017	2017.1096	GOV	PRIME MINISTER						GOV			CANGOV	NUNAVUT	CAN					GOV			1	040	040	04	1	1.0	9	7	9	-4.41605861426274	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	Yellowknife, Northwest Territories, Canada	CA	CA13	62.45	-114.35	-576282	4	Yellowknife, Northwest Territories, Canada	CA	CA13	62.45	-114.35	-576282	20170210	http://www.news957.com/national/2017/02/09/the-thursday-news-briefing-an-at-a-glance-survey-of-some-top-stories-27/
625992116	20170210	201702	2017	2017.1096	GOV	ADMINISTRATION						GOV			JPNELIGOV	SHINZO ABE	JPN					ELI	GOV		1	036	036	03	1	4.0	2	1	2	1.84049079754601	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Japan	JA	JA	36	138	JA	1	Canada	CA	CA	60	-95	CA	20170210	http://www.ktbb.com/post/?p=586164
625992181	20170210	201702	2017	2017.1096	GOV	PRESIDENT						GOV			NMR	NORTH AMERICA	NMR								1	010	010	01	1	0.0	4	3	4	0.454316254037673	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170210	http://www.newdelhitimes.com/strong-global-sales-drive-nissan-quarterly-profit-higher123/
625992249	20170210	201702	2017	2017.1096	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	2	2	0.40214477211796	1	Mexico	MX	MX	23	-102	MX	1	United States	US	US	38	-97	US	1	Mexico	MX	MX	23	-102	MX	20170210	http://www.newdelhitimes.com/strong-global-sales-drive-nissan-quarterly-profit-higher123/
625992263	20170210	201702	2017	2017.1096	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	32	15	30	1.91825462310213	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://hitsfm.net/abc-world-news/bef33b6c4a56db11b27f6c573778a794
625992319	20170210	201702	2017	2017.1096	GOV	ADMINISTRATION						GOV			USAGOV	THE WHITE HOUSE	USA					GOV			1	036	036	03	1	4.0	32	15	30	1.91825462310213	1	United Kingdom	UK	UK	54	-2	UK	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	http://hitsfm.net/abc-world-news/bef33b6c4a56db11b27f6c573778a794
625992570	20170210	201702	2017	2017.1096	IGOWSTNAT	NATO	WST	NAT				IGO			RUS	RUSSIA	RUS								1	051	051	05	1	3.4	2	1	2	1.36986301369863	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20170210	https://sg.news.yahoo.com/nato-allies-lock-u-support-stand-off-russia-114848221.html
625992816	20170210	201702	2017	2017.1096	JPNELIGOV	SHINZO ABE	JPN					ELI	GOV		GOV	ADMINISTRATION						GOV			1	036	036	03	1	4.0	2	1	2	1.84049079754601	1	Japan	JA	JA	36	138	JA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170210	http://www.ktbb.com/post/?p=586164
625992821	20170210	201702	2017	2017.1096	JPNELIGOV	SHINZO ABE	JPN					ELI	GOV		USA	UNITED STATES	USA								1	036	036	03	1	4.0	15	15	15	1.91825462310213	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	United Kingdom	UK	UK	54	-2	UK	20170210	http://hitsfm.net/abc-world-news/bef33b6c4a56db11b27f6c573778a794
625992822	20170210	201702	2017	2017.1096	JPNELIGOV	SHINZO ABE	JPN					ELI	GOV		USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	1.84049079754601	1	Japan	JA	JA	36	138	JA	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Canada	CA	CA	60	-95	CA	20170210	http://www.ktbb.com/post/?p=586164
